"","labsampnum","pedon_key","site_key","latitude","longitude","hzn_desgn","hzn_top","hzn_bot","horizon_ap","land_cover_simple","clay_total","claysilt","ph_h2o","al_fe","ca_mg","MCI","ET","prcp_mean","temp_mean","NPP","AI","AI_factor","SOC_NPP_Ratio","SOC_NPP_Ratio_factor","fraction_quant_method","WS_mgpg_OC","POM_mgpg_OC","MAOM_mgpg_OC","fMAOM"
"166","79P01061",7309,7309,44.55,-109.09,"A",0,8,"0","grassland",24.7,49.3,8,0.144437015888779,50.8,1.07757086961351,1468,325.285000294447,6.99733721,0.403036363636364,0.1968,"Arid",30.3214483451282,"low","direct measurement",12.2206462812083,5.59536078597708,6.62528549523125,0.542138716953042
"167","79P01108",7318,7318,38.46,-121.29,"A2",5,18,"0","grassland",12.3,50.8,5.5,0.113113912611718,2.71,-1.31438453906246,1847,855.604999385774,16.5744275,0.638413636363636,0.2673,"Arid",3.97496177970418,"low","direct measurement",2.53766980418742,0.508331812374521,2.0293379918129,0.799685596788155
"168","79P01221",7329,7329,36.86,-121.04,"A1",0,7,"0","grassland",20,85.4,8,0.14317045183714,47.94,0.936465674552791,1910,623.197499781847,14.426556,0.354513636363636,0.2371,"Arid",46.3547298854618,"high","direct measurement",16.4333838543492,5.1443287578747,11.2890550964745,0.686958644459995
"169","79P01263",7334,7334,38.43,-80.82,"E",3,8,"0","forest",24.4,90,4.2,0.474035953326713,17.25,0.0859090284052855,1157,1708.80500178039,10.685411,0.891268181818182,1.108,"Humid",50.4315390753408,"high","direct measurement",44.9480261379716,13.2279758971016,31.72005024087,0.7057050768704
"170","79P01486",7372,7372,42.89,-72.84,"Bh",8,36,"0","forest",4.7,24.3,4.2,0.883256665492944,0.34,0.0544207481277971,953,1712.48999780789,5.1823235,0.970981818181818,1.4183,"Humid",23.3514855574511,"low","direct measurement",22.6738679038204,2.55945452850541,20.1144133753149,0.887118751006123
"171","79P02003",7472,7472,35.95,-105.18,"Ap1",0,5,"1","cropland",28.9,67.7,7.2,0.185316586084289,18.25,-0.421836927986463,1781,508.049999775365,9.058887085,0.410868181818182,0.2469,"Arid",34.9973152163381,"low","direct measurement",14.3792832714546,3.10458168656101,11.2747015848936,0.784093433034723
"172","79P02071",7483,7483,45.7,-89.35,"E",0,10,"0","forest",1.6,19.9,4.4,0.0560597641903501,0.8,-1.5169068236436,899,1106.71999845654,4.37186025,0.741281818181818,0.8681,"Humid",8.05184245361159,"low","direct measurement",5.96868441372675,2.06488816314131,3.90379625058545,0.654046349243648
"173","80P00585",7707,7707,39.2,-93.93,"Ap",0,13,"1","cropland",39.6,92,6.6,0.2236020922847,32.5,0.342823053737624,1407,1330.04250011686,12.5526825,0.4146,0.7112,"Humid",38.5924863619822,"low","direct measurement",16.0004448456778,1.52529732700082,14.475147518677,0.904671567465023
"174","80P00653",7716,7716,37.17,-80.5,"Ap",0,25,"1","cropland",16.1,69.1,5.6,0.119154448857994,6.27,-1.1301430698502,1222,1259.85000108182,11.455866,0.728954545454546,0.8093,"Humid",14.8151532636854,"low","direct measurement",10.7995733131692,1.80501492053633,8.9945583926329,0.832862385559691
"175","80P01027",7789,7789,38.19,-77.13,"Ap1",0,12,"1","cropland",19.8,64.5,7.5,0.266222020854022,18.89,-0.234939180181342,1371,1294.22500101477,13.7846905,0.797431818181818,0.7585,"Humid",44.6459822077955,"high","direct measurement",35.6021267664754,15.1585840212677,20.4435427452078,0.574222514270084
"176","80P01090",7794,7794,34.89,-111.86,"A",0,8,"0","forest",6.1,22.7,7.3,0.0647409086395234,4.59,-1.31642671977331,2248,746.547500863671,14.00427375,0.272759090909091,0.2441,"Arid",24.7732218791352,"low","direct measurement",6.75712147864212,2.78380897371945,3.97331250492268,0.588018510172046
"177","80P01472",7864,7864,32.72,-99.36,"A1",0,10,"0","grassland",39.9,79.8,8.1,0.144019811812363,40.14,0.55992444385031,2144,782.952499717474,17.803438,0.3092,0.3137,"Arid",62.6642729362724,"high","direct measurement",19.3757931918954,2.57029534514108,16.8054978467543,0.867345025843061
"178","80P01484",7865,7865,33.06,-100.06,"A1",0,20,"0","grassland",37.4,82.5,7.6,0.166212174776564,26.82,-0.0431319246714362,2245,722.852501537651,17.759576,0.252631818181818,0.2694,"Arid",72.3443500895921,"high","direct measurement",18.2764846983156,3.58436355009621,14.6921211482194,0.803881128714728
"179","80P01517",7868,7868,33.18,-100.7,"A",0,12,"0","grassland",12.3,37.1,8.3,0.109850074478649,44.41,0.701122949091869,2243,704.280000761151,17.1586575,0.244709090909091,0.2478,"Arid",28.5853923677062,"low","direct measurement",6.99510537958106,1.67447216436786,5.3206332152132,0.760622310386389
"180","80P01711",7918,7918,41.6,-107.64,"A",0,7,"0","grassland",8.2,16.1,7.5,0.0936659325316842,7.2,-1.13415738976623,1447,431.772500127554,4.93964655,0.135381818181818,0.1623,"Arid",41.6745236647571,"low","direct measurement",5.64197278559602,2.0616230339404,3.58034975165562,0.63459181525942
"181","80P02540",8046,8046,41.85,-121.74,"A1",0,5,"0","grassland",17.4,38.6,6.7,0.237724329692155,16.08,-0.426082095824938,1502,656.11750042066,8.0758522,0.223172727272727,0.2329,"Arid",80.6042151505916,"high","direct measurement",17.9886625248352,7.68723390835409,10.3014286164811,0.572662286718589
"182","80P02612",8056,8056,34.23,-108.81,"A",0,10,"0","grassland",12.3,41.8,7.8,0.653985476663357,33.11,1.20155054927263,2056,563.047499049455,8.62039425,0.167659090909091,0.1619,"Arid",124.135650989235,"high","direct measurement",20.8124703942634,5.70798340770207,15.1044869865613,0.725742148838065
"183","80P02715",8068,8068,35.06,-78.78,"Ap",0,22,"1","cropland",2.4,32.3,5.1,0.0799199022682805,0.75,-1.4733634581846,1464,1530.08249738067,15.9496905,0.744563636363636,0.8147,"Humid",9.21340236690562,"low","direct measurement",6.85996436958458,2.30858369098712,4.55138067859746,0.663470017246325
"184","80P02805",8080,8080,39.73,-109.53,"A",0,5,"0","grassland",28,93.3,8.2,0.237541049288643,56,1.50905816070316,1694,388.152501143515,8.5244302,0.103122727272727,0.1575,"Arid",219.51423209134,"high","direct measurement",22.6369062884374,0.767399870307557,21.8695064181298,0.966099613589886
"185","80P02961",8107,8107,39.17,-123.18,"Ap",0,20,"1","cropland",14.3,56.6,5.6,0.325388269218644,14.15,-0.35076845570523,1682,1665.02000699937,14.058181,0.846495454545455,0.5819,"Arid",18.9871863452086,"low","direct measurement",16.0725669358266,5.33494475138122,10.7376221844454,0.668071393158156
"186","81P00323",8174,8174,38.97,-114.56,NA,0,40,"0","grassland",9,39.4,8.4,0.0543423129725389,46.73,0.706668444700553,1876,500.877499774098,8.16154281,0.148772727272727,0.1465,"Arid",45.1442044577329,"high","direct measurement",6.71622641773453,1.28417143616217,5.43205498157236,0.808795690274638
"187","81P00430",8193,8193,38.46,-91.12,"Ap",0,30,"1","cropland",11.1,88.3,7,0.153696065908422,9.41,-0.911356451640036,1379,1419.52999769524,12.6686165,0.591090476190476,0.7256,"Humid",17.754336881859,"low","direct measurement",10.4944194419442,2.36595088080237,8.12846856114183,0.77455152294122
"188","81P00525",8213,8213,31.4,-98.37,"A",0,10,"0","grassland",24.7,87.6,6.7,0.106996825790892,23,-0.342422872636967,1936,854.687499731779,17.948693,0.418936363636364,0.3763,"Arid",60.1983141191204,"high","direct measurement",25.2192628141038,4.27945077651137,20.9398120375925,0.830310235154134
"189","81P00676",8244,8244,42.08,-102.4,"A1",0,10,"0","grassland",22.4,39.1,8.1,0.00853950632425611,68.1,1.65453691439359,1575,491.562500726432,8.52340775,0.32805,0.2697,"Arid",124.36900557706,"high","direct measurement",40.7992522795546,16.3087102513723,24.4905420281823,0.600269383869445
"190","81P00684",8245,8245,42.29,-102.46,"A1",0,8,"0","grassland",5.8,10.7,10.1,0.00795726725669319,26.63,-0.357228817076415,1556,496.355000622571,8.4967229,0.327327272727273,0.2717,"Arid",32.4847130052788,"low","direct measurement",10.6331325133461,4.14420576408368,6.48892674926239,0.610255420133049
"191","81P01335",8368,8368,32.9,-92.74,"A",0,15,"0","forest",4.1,39.3,4.8,0.0351284237429626,0.35,-1.57904988593094,1500,1712.49999771267,17.491551,0.246661904761905,0.8799,"Humid",19.9702656519888,"low","direct measurement",4.92590376432079,2.16903436988543,2.75686939443535,0.559667733341414
"192","81P01497",8403,8403,34.16,-88.72,"Ap",0,23,"1","cropland",14,53,4.9,0.191168493849824,4.43,-1.08061603635021,1489,1951.90499900281,16.3864295,0.430095238095238,0.9583,"Humid",19.6980922711863,"low","direct measurement",8.47205568539782,1.25739254140839,7.21466314398943,0.851583536735294
"193","81P01855",8464,8464,41.48,-97.04,"Ap",0,20,"1","cropland",18.9,80.5,6.9,0.115997202749073,17,-0.615989074686987,1396,1041.26749886572,10.1838495,0.415222727272727,0.5319,"Arid",34.5800762731374,"low","direct measurement",14.358433579431,2.72670246269812,11.6317311167329,0.810097497918978
"194","81P01923",8474,8474,32.07,-87.38,"Ap",0,16,"1","cropland",10.7,49.1,5.8,0.0881582791848139,5.36,-1.23397923696376,1544,1867.44999694079,17.955699,0.802776190476191,0.9139,"Humid",16.1121503970501,"low","direct measurement",12.9344507161233,3.28394962177937,9.65050109434397,0.746108304569456
"195","81P02065",8491,8491,34.27,-114.35,"C1",0,12,"0","other",2,5.3,8.4,0.0174671720268875,17.33,-0.789811590026143,3004,255.664999485016,20.011732,0.0248863636363636,0.0592,"Arid",602.920789634319,"high","direct measurement",15.0045060147632,12.5957446392486,2.40876137551452,0.160535866568649
"196","81P02535",8558,8558,29.88,-96.39,"A",0,20,"0","forest",1.2,7.6,5.6,0.0121785004965243,0.56,-1.6130821950385,1654,1255.49249820411,20.112839,0.762490909090909,0.6389,"Arid",2.69408701029458,"low","direct measurement",2.05421685364953,0.271637728269775,1.78257912537975,0.867765797078735
"197","81P02542",8559,8559,40.28,-96.15,"A",0,23,"0","cropland",26.7,83.3,5.5,0.282628547379499,14.4,-0.421025820353038,1420,1046.65250311047,11.41929835,0.492372727272727,0.5736,"Arid",42.6994853436307,"high","direct measurement",21.0240620517853,1.56618479655771,19.4578772552276,0.925505128709192
"198","81P02549",8560,8560,40.49,-96.14,"Ap",0,15,"1","cropland",27.8,80.2,6.5,0.200592786621395,16.09,-0.497132764986396,1413,1057.32749992609,11.1424385,0.477345454545455,0.575,"Arid",29.2971600560335,"low","direct measurement",13.9848661838382,1.73839005269579,12.2464761311424,0.87569490978006
"199","81P02809",8593,8593,42.53,-114.34,"Ap",0,25,"1","cropland",18.8,87.2,8.1,0.127484543197617,55.19,1.25775729080789,1579,394.295000819489,8.8503589,0.334881818181818,0.1602,"Arid",19.3080830844538,"low","direct measurement",6.4659259689275,1.13546183995736,5.33046412897014,0.82439300335112
"200","81P03027",8624,8624,48.99,-122.4,"Ap",0,24,"1","cropland",25.6,90.2,5.8,0.608731715294526,16.56,0.311952029091938,956,1899.87999833375,10.0414,0.751822727272727,1.4922,"Humid",52.5826244452977,"high","direct measurement",39.5328121176213,5.6716341014181,33.8611780162032,0.85653350223244
"201","81P03173",8647,8647,44.76,-106.58,"A",0,3,"0","grassland",16.4,66.5,6.4,0.18027097740963,15.11,-0.583798219476888,1464,464.500000834465,6.582578,0.282795454545455,0.2745,"Arid",64.0057902504047,"high","direct measurement",18.1005465474042,4.92801412455049,13.1725324228537,0.727742247360082
"202","81P03185",8650,8650,46.23,-122.1,"C1",0,4,"0","forest",1.2,46.5,4.9,0.230424961775508,1.44,-1.14995482953243,1039,3419.74249918759,7.6811205,0.766118181818182,2.1809,"Humid",0.791100666535859,"low","direct measurement",0.606076604281604,0.149790143336061,0.456286460945543,0.752852787456446
"203","81P03361",8679,8679,42.38,-116.15,"A1",0,10,"0","grassland",12.8,37.8,5.7,0.203072241812304,15.33,-0.529204057958736,1560,832.944996878505,5.9543505,0.170372727272727,0.2248,"Arid",269.592189756836,"high","direct measurement",45.9311566202988,27.7749227202473,18.1562339000515,0.395292329564972
"204","81P03399",8684,8684,42.03,-114.64,"E",0,5,"0","grassland",13.1,62.4,7,0.171223917695181,17.47,-0.48680481470601,1590,524.1600005324,6.798003,0.147681818181818,0.1778,"Arid",111.447604246448,"high","direct measurement",16.4587848271232,8.18143001007049,8.2773548170527,0.502914091410446
"205","81P03851",8758,8758,35.5,-79.24,"A",0,15,"0","forest",13,77.6,4.5,0.140257740371853,0.9,-1.34984737675111,1420,1616.37500074552,15.4037725,0.430595454545455,0.8279,"Humid",49.2234539167433,"high","direct measurement",21.1953955135773,7.08725735152796,14.1081381620494,0.6656227836377
"206","81P03895",8765,8765,38.6,-99.93,"Ap",0,10,"1","cropland",38.7,94.5,6.4,0.163298226895856,21.31,-0.315894276930793,1812,678.509998805821,11.966641,0.257204761904762,0.294,"Arid",43.7765027875201,"high","direct measurement",11.2595249764873,1.75586493754222,9.50366003894504,0.844055149643621
"207","81P03921",8770,8770,38.51,-99.49,"Ap",0,18,"1","cropland",24.1,89.3,6,0.0903861779425212,14.32,-0.795267744321698,1818,688.750000242144,12.4989948,0.366680952380952,0.3096,"Arid",27.6505233568293,"low","direct measurement",10.138920238314,1.54114065247631,8.59777958583764,0.847997556322369
"208","81P04196",8811,8811,40.86,-120.53,"A",0,5,"0","grassland",36.5,93.1,7,0.299770994257761,35.54,0.636957993616722,1546,592.657498799264,7.09835605,0.146431818181818,0.2126,"Arid",372.186129058272,"high","direct measurement",54.4998915800557,16.6845453411501,37.8153462389056,0.693860944353588
"209","81P04334",8834,8834,31.32,-85.21,"Ap",0,10,"1","cropland",9,29.2,5,0.0751532118115537,0.95,-1.47284983154379,1600,1611.34749988839,18.7010435,0.639366666666667,0.864,"Humid",9.91515427500727,"low","direct measurement",6.33941913829715,1.04135762723474,5.2980615110624,0.835732958411949
"210","81P04512",8869,8869,40.68,-116.04,"A",0,8,"0","grassland",15.7,59.8,6.7,0.16379480271761,15.46,-0.598570771662036,1800,544.967498719692,7.604945155,0.164231818181818,0.1743,"Arid",150.595485393919,"high","direct measurement",24.7325703762168,9.63030781373323,15.1022625624836,0.610622443715196
"211","81P04536",8873,8873,40.43,-115.83,"A",0,8,"0","grassland",17.7,72.7,8.1,0.199253799790356,49.46,1.11820879238669,1830,715.409999161959,6.7079231,0.179377272727273,0.2048,"Arid",86.6244662368211,"high","direct measurement",15.5384605050167,6.35630831812599,9.1821521868907,0.590930625587148
"212","81P04539",8874,8874,40.69,-115.68,"Ap",0,5,"1","cropland",9.9,42.5,7.3,0.102494260178749,9.27,-1.0167867313716,1792,530.69249935355,7.81417295,0.151254545454545,0.174,"Arid",47.7499884580831,"high","direct measurement",7.22240279968715,1.71515834404868,5.50724445563848,0.762522474636423
"213","81P04695",8900,8900,35.5,-78.33,"Ap",0,23,"1","cropland",2.8,13.8,5.9,0.0518316981132076,1.03,-1.51390098493281,1425,1523.23749732599,15.6671125,0.727277272727273,0.8469,"Humid",8.20822632841235,"low","direct measurement",5.96965645805593,1.21266577896138,4.75699067909455,0.796861714324462
"214","81P04802",8917,8917,44.38,-75.41,"Ap",0,18,"1","cropland",41.9,91.7,5.1,0.685661635875604,13.43,0.30840495783659,961,1296.12000022829,6.657197115,0.686159090909091,0.9965,"Humid",34.6221867609697,"low","direct measurement",23.7563281931917,1.59426825720105,22.1620599359907,0.93289079674956
"215","81P04812",8919,8919,44.21,-75.38,"Ap",0,15,"1","cropland",51.2,85.3,6.4,0.40688249579675,19.98,0.0888971545553657,934,1333.97499964759,6.258463225,0.948331818181818,1.0848,"Humid",16.0941952730079,"low","direct measurement",15.2626374654249,2.2306746662747,13.0319627991502,0.853847366071038
"216","81P04882",8930,8930,41.93,-108.94,"C1",0,5,"0","grassland",2.4,3.8,7.6,0.0261486690581437,4.55,-1.3927156986089,1412,326.672500416636,3.7721067,0.103940909090909,0.1536,"Arid",21.538604035315,"low","direct measurement",2.23874208397976,0.527164983850047,1.71157710012971,0.764526254443335
"217","81P04897",8933,8933,45.13,-89.18,"Ap",0,31,"1","cropland",10.4,82.7,4.9,0.398042110228401,5.87,-0.612247735528369,907,1122.33750060201,5.06574235,0.560713636363636,0.8881,"Humid",26.9453033808117,"low","direct measurement",15.1085990415763,1.82706877626964,13.2815302653067,0.87907093362913
"218","81P04903",8934,8934,45.21,-89.02,"Ap",0,30,"1","cropland",8.7,82.3,5.4,0.355563500496524,6.68,-0.654812316254238,893,1099.5524999015,4.81066845,0.587063636363636,0.9107,"Humid",25.262690248311,"low","direct measurement",14.8308068015016,2.8132444825481,12.0175623189535,0.810310759205409
"219","82P00279",9018,9018,46.14,-95.11,"Ap",0,15,"1","cropland",6.4,44.4,5.2,0.141368033763654,8.13,-0.997166842088526,1015,922.145001630299,5.33844109,0.584077272727273,0.6716,"Humid",36.3796707779385,"low","direct measurement",21.2485388906944,4.31386225761023,16.9346766330842,0.796980758074644
"220","82P00381",9031,9031,43.25,-113.63,"A",0,8,"0","grassland",10.4,48.2,6.1,0.306608822401605,17.34,-0.232282941564954,1517,486.797499533277,6.30304125,0.16195,0.2102,"Arid",266.269591670443,"high","direct measurement",43.1223603710282,27.0187487665285,16.1036116044997,0.373439938489984
"221","82P00669",9092,9092,36.93,-106.59,"A",0,8,"0","grassland",17,74.2,6.3,0.458301330685204,15.46,-0.0311912991703126,1348,803.782500861213,5.1419919,0.445054545454546,0.422,"Arid",4.77285433441536,"low","direct measurement",2.12418051632398,0.373455954805229,1.75072456151875,0.824188221323338
"222","82P02065",9354,9354,32.22,-86.85,"Ap",0,20,"1","cropland",11.1,33.1,4.5,0.103127542204568,2.05,-1.36562335009694,1541,1887.54500250751,17.4822245,0.771142857142857,0.9027,"Humid",9.56886162285846,"low","direct measurement",7.37895929145571,1.32942123722314,6.04953805423257,0.819836214740673
"223","82P02250",9409,9409,39.15,-87.4,"Ap",0,23,"1","cropland",15.2,89.1,6.6,0.270049205069464,10.28,-0.645015789605138,1219,1474.70999969542,11.88714235,0.516522727272727,0.8829,"Humid",11.0203351331991,"low","direct measurement",5.69225355845946,0.658491266201924,5.03376229225754,0.8843180017476
"224","82P02787",9503,9503,56.91,-134.2,"E",0,1,"0","forest",13.4,59.2,3.6,0.694102180774185,1.83,-0.237751878476834,628,3518.63249866525,6.48776425,0.404786363636364,6.2519,"Humid",154.110798142182,"high","direct measurement",62.3819495770715,23.3089430894309,39.0730064876406,0.626351160111897
"225","82P03282",9578,9578,59.22,-135.44,"E",0,8,"0","forest",2.9,44.9,4.2,0.115914094367317,1.64,-1.36086807229741,692,1417.65250208881,4.67745735,0.280254545454545,1.7973,"Humid",56.4698454070036,"high","direct measurement",15.8259308564283,5.76933317197144,10.0565976844568,0.635450626929283
"226","82P03564",9633,9633,42.84,-108.54,"A",0,7,"0","grassland",14.9,59.7,7,0.135863351539225,13.02,-0.770683609753422,1543,323.150000398979,6.378126,0.1292,0.1665,"Arid",84.6007932251129,"high","direct measurement",10.9304224846846,4.95168055632209,5.97874192836249,0.546981778310925
"227","82P03725",9664,9664,40,-118.07,"A1",0,5,"0","grassland",8.6,60.1,8.5,0.254800483442252,39.65,0.749590856557983,1891,337.437499515712,9.6632196,0.109068181818182,0.1041,"Arid",56.7533959456965,"high","direct measurement",6.18998970780449,2.46270142861265,3.72728827919183,0.602147734509539
"228","82P04481",9824,9824,36.94,-113.04,"A1",0,3,"0","shrubland",4.1,33.4,7.5,0.0426247517378352,6,-1.2906715792663,2240,511.347500074655,12.7927285,0.168631818181818,0.1579,"Arid",29.2208891424236,"low","direct measurement",4.92757166497624,1.86370575988897,3.06386590508728,0.621780080209559
"229","83P00019",9865,9865,45.66,-98.69,"A",0,20,"0","cropland",16,50.9,5.8,0.197894604107879,11.66,-0.717116389346818,1227,593.887499503791,6.47040542,0.495986363636364,0.4058,"Arid",46.8701594284955,"high","direct measurement",23.2469599379961,5.17383809498356,18.0731218430125,0.777440228366069
"230","83P00027",9866,9866,45.53,-98.13,"Ap",0,18,"1","cropland",18.9,89.3,7.8,0.106543792462662,52.25,1.07487018607878,1235,580.372498963028,6.76729055,0.352827272727273,0.4015,"Arid",56.0154525094408,"high","direct measurement",19.7637793394901,2.16428830059261,17.5994910388974,0.890492184545486
"231","83P00113",9885,9885,45.74,-103.98,"A",0,10,"0","grassland",7.5,43.1,6,0.103649891354577,6.66,-1.14110438770114,1571,404.33250080049,7.02503847,0.309131818181818,0.2284,"Arid",42.3204955495871,"low","direct measurement",13.0826117355994,4.97504437153768,8.10756736406174,0.619720857571584
"232","83P01039",10090,10090,43.87,-103.11,"A",0,10,"0","grassland",24,56.6,6.3,0.128296282458435,19.94,-0.449750520269421,1548,527.940000107512,8.6917667,0.306181818181818,0.27,"Arid",74.1734457489115,"high","direct measurement",22.7105604802122,6.80721714245829,15.9033433377539,0.700262036756448
"233","83P01276",10146,10146,34.14,-79.9,"A",0,18,"0","forest",9.5,27,4.2,0.20156021217812,0.24,-1.26374517205759,1576,1535.38999761268,16.8513675,0.777854545454546,0.744,"Humid",35.0149459479868,"low","direct measurement",27.2365348644868,2.30808482268776,24.928450041799,0.91525776556484
"234","83P01284",10147,10147,39.18,-121.61,"Ap",0,13,"1","cropland",28.6,76.1,5.8,0.256447869861465,16.95,-0.34782904854608,1944,965.470000227913,16.8947395,0.534627272727273,0.287,"Arid",21.0732369131638,"low","direct measurement",11.2663271784204,3.5293450218146,7.73698215660584,0.686735085363514
"235","83P02010",10295,10295,33.81,-84.12,"A",0,10,"0","forest",10,37.6,4.7,0.246979990069513,0.33,-1.17187843236456,1475,1739.90000254661,15.7290155,0.744813636363636,0.8948,"Humid",42.488819672659,"low","direct measurement",31.6462522851919,10.9395047365797,20.7067475486123,0.654319107425603
"236","83P02025",10297,10297,33.64,-84.18,"Ap",0,15,"1","cropland",10.2,33.2,4.8,0.11833321440535,1.28,-1.37366188254969,1461,1608.70000075642,16.171995,0.788995238095238,0.8659,"Humid",18.7064025829946,"low","direct measurement",14.7592625598752,4.17215105269021,10.587111507185,0.717319816233049
"237","83P02052",10301,10301,32.92,-83.26,"A",0,10,"0","forest",2.5,15.6,4.3,0.0364380734856008,0.16,-1.58573880693115,1583,1431.32749827206,17.539715,0.713436363636364,0.7458,"Humid",7.58397711395747,"low","direct measurement",5.41068505408322,1.30475563860305,4.10592941548017,0.758855740897652
"238","83P02939",10458,10458,39.86,-93.01,"A",0,13,"0","forest",20.3,48.9,6.9,0.115159900695134,14.64,-0.732025126847611,1321,1376.82999800332,11.5836355,0.631442857142857,0.7857,"Humid",18.4507943441511,"low","direct measurement",11.650622297226,1.64843370952431,10.0021885877017,0.858511102027846
"239","83P03033",10480,10480,43.28,-106.57,"A1",0,3,"0","grassland",20.2,69.8,7.8,0.0738909416264367,23.85,-0.364991122986056,1572,455.487499188632,7.1564217,0.124613636363636,0.2028,"Arid",109.769809511424,"high","direct measurement",13.6788151261622,4.50631143507003,9.17250369109217,0.670562735623846
"240","83P03060",10483,10483,43.17,-106.91,"A",0,3,"0","grassland",43.3,85.3,8.3,0.116767462760675,63.14,1.62256057968111,1596,376.972499795258,7.3228877,0.1277,0.1779,"Arid",107.752506053748,"high","direct measurement",13.7599950230636,2.218364080125,11.5416309429386,0.838781621911439
"241","83P03369",10540,10540,36.8,-86.3,"Ap",0,14,"1","cropland",32.2,89.4,6.4,0.124805273088381,17.33,-0.583020129141327,1337,1795.0975070917,13.7638467,0.666995454545455,0.987,"Humid",42.4854780602643,"low","direct measurement",28.3376207503869,8.52625820568928,19.8113625446977,0.699118769328125
"242","83P03626",10586,10586,38.78,-95.06,"A",0,23,"0","grassland",14.5,41,6.2,0.147010176290717,7.8,-1.00229683204263,1457,1311.99249896407,12.69562215,0.492395238095238,0.6908,"Humid",28.8687258479795,"low","direct measurement",14.214823137422,1.72650420363411,12.4883189337879,0.878541984874303
"243","83P03751",10613,10613,31.34,-82.87,"A",0,18,"0","forest",1.6,10.2,4.2,0.0366560807024099,0.23,-1.58192490549454,1607,1598.83749678731,18.841701,0.84352380952381,0.7901,"Humid",11.0522398732187,"low","direct measurement",9.32282748162836,2.92979768523919,6.39302979638918,0.68573936490698
"244","83P04051",10651,10651,37.24,-108.65,"A",0,7,"0","grassland",22.4,65,7.7,0.127138722015201,39.79,0.510432793607588,1727,467.115001698956,9.8400082,0.354218181818182,0.1904,"Arid",53.9035430524273,"high","direct measurement",19.0936150135889,3.94631640318472,15.1472986104042,0.793317483337957
"245","84P00209",10809,10809,43.89,-99.91,"A",0,13,"0","grassland",49.5,89.4,7.6,0.25012019944057,47.04,1.09887308361284,1448,582.537500299513,9.0552744,0.346745454545455,0.3243,"Arid",74.3236690179432,"high","direct measurement",25.7713943971126,4.64035443293558,21.1310399641771,0.819941662393888
"246","84P00638",10881,10881,55.51,-133.4,"E",0,3,"0","forest",13.2,55.4,4.1,0.275885238970769,1.36,-1.06625239760916,611,4006.83999311272,7.1617647,0.670318181818182,5.8648,"Humid",49.8519091890909,"high","direct measurement",33.4166411277965,10.1818878332823,23.2347532945143,0.695304869380998
"247","84P00655",10885,10885,54.93,-132.93,"Bhs",0,10,"0","forest",2.6,51.5,4.8,1.82326766633565,0.51,1.87363463754523,NA,3154.09750064556,7.5131863,0.6688,0,"Arid",59.4923793976015,"high","direct measurement",39.7885033411159,4.78777876177441,35.0007245793414,0.879669292390123
"248","84P00865",10932,10932,48.18,-119.05,"A1",0,8,"0","grassland",5.5,33.8,5.6,0.23243676995562,4.46,-0.999656401263611,1235,723.135000236332,6.13286262,0.3973,0.2856,"Arid",40.0491913641104,"low","direct measurement",15.9115437289611,3.94149419549719,11.9700495334639,0.75228712797218
"249","84P01030",10960,10960,42.69,-99.45,"A",0,15,"0","grassland",6.8,15.1,5.9,0.0398833761280598,6.08,-1.29207421289896,1495,767.795001012273,9.28152335,0.327059090909091,0.3952,"Arid",15.3152010767136,"low","direct measurement",5.00897574123989,0.566981132075472,4.44199460916442,0.88680697185107
"250","84P01929",11122,11122,55.49,-132.47,"E",0,2,"0","forest",4.5,39.5,4.3,0.37930802744065,2.6,-0.806883419511899,654,3898.35250160098,6.623967,0.543145454545454,4.8903,"Humid",183.05768333317,"high","direct measurement",99.4269486220322,45.6258951064967,53.8010535155356,0.54111138138271
"251","84P02476",11227,11227,32.88,-84.7,"A",0,15,"0","forest",8.8,24.6,5.3,0.0566239983481963,0.95,-1.50854715694122,1478,1757.54999402165,16.418315,0.427209523809524,0.9057,"Humid",18.0084987390172,"low","direct measurement",7.69340217081995,1.12809463799341,6.56530753282653,0.85336856010568
"252","84P02594",11241,11241,32.98,-112.14,"A",0,5,"0","shrubland",6.7,31.8,7.8,0.0699719014611438,11.56,-0.968413399351726,2669,344.555001114495,21.3798275,0.0429863636363636,0.0756,"Arid",110.529624765868,"high","direct measurement",4.75126664277642,1.44924332221518,3.30202332056124,0.694977480495957
"253","84P02616",11245,11245,32.75,-111.28,"A",0,5,"0","grassland",11.3,69.8,8.2,0.10258138142781,38.69,0.409789289749737,2678,476.375000439584,20.556866,0.100236363636364,0.1116,"Arid",67.4598201849802,"high","direct measurement",6.76192706690538,2.31840854729428,4.4435185196111,0.657137895106682
"254","84P03291",11351,11351,37.42,-91.76,"E",0,10,"0","forest",10.2,82,4.8,0.117058299822038,1.3,-1.37514837419122,1385,1484.3949974291,12.824611,0.733933333333333,0.7806,"Humid",12.0291622701771,"low","direct measurement",8.82860316215863,2.39195086894029,6.43665229321835,0.729068027523004
"255","84P03307",11354,11354,37.58,-91.77,"Ap",0,21,"1","cropland",16.2,89.7,4.8,0.268265302603994,4.14,-0.946146171395026,1374,1543.59750033915,12.51885435,0.582609523809524,0.7887,"Humid",28.9832885978106,"low","direct measurement",16.8859399684044,2.44766982622433,14.4382701421801,0.855046871491655
