"","pedon_key","c_stock_topsoil","NPP_MODIS_mean_2001_2022_kgC_m2","aridity_index_v3","horizon_ap","land_cover_simple","SOC_NPP_Ratio"
"986",24812,21.079,0.251771428571429,0.2396,"0","cropland",83.7227644121652
"987",24814,8.6976,0.239633333333333,0.2128,"1","cropland",36.295451384059
"988",24816,4.0497,0.226490476190476,0.1832,"0","grassland",17.8802220213191
"989",24822,5.1948,0.5982,0.8053,"1","cropland",8.68405215646941
"990",24823,3.1672,0.620033333333333,0.7466,"1","cropland",5.10811246707166
"991",24830,3.3954,0.2239,0.2577,"0","grassland",15.1648057168379
"992",24831,5.06025,0.2239,0.2577,"1","cropland",22.6004912907548
"993",24860,16.891,0.229104761904762,0.2635,"0","grassland",73.7260974393083
"994",24861,8.3532,0.225209523809524,0.262,"0","grassland",37.0907937581934
"995",24864,2.67957,0.301914285714286,0.255,"1","cropland",8.87526734172424
"996",24865,1.93519,0.252242857142857,0.259,"1","cropland",7.67193181174605
"997",24866,4.0321,0.284842857142857,0.2577,"1","cropland",14.1555243492653
"998",24871,6.86336,0.549052380952381,0.5356,"0","forest",12.5003738042168
"999",24872,4.59608,0.662695238095238,0.5838,"0","forest",6.93543537933116
"1000",24915,38.60594,0.940219047619048,1.5643,"0","forest",41.0605806144465
"1001",24916,15.93855,0.960457142857143,1.5407,"0","forest",16.594753986197
"1002",24917,5.36215,1.00048571428571,1.1487,"0","forest",5.35954679155838
"1003",24919,8.07279,1.00048571428571,1.1487,"0","forest",8.06887083416626
"1004",24920,17.60934,0.910357142857143,1.5598,"0","forest",19.34333150255
"1005",24922,1.96425,0.165614285714286,0.0692,"1","cropland",11.8603898904511
"1006",24923,2.63186,0.1266,0.0674,"1","cropland",20.7887835703002
"1007",24925,2.22015,0.377357142857143,0.0677,"1","cropland",5.88341851220897
"1008",24926,3.2512,0.357942857142857,0.0689,"1","cropland",9.08301404853129
"1009",24927,2.9405,0.15157619047619,0.0697,"0","grassland",19.399484778989
"1010",24928,3.95652,0.394328571428571,0.0691,"1","cropland",10.0335615693946
"1011",24930,3.5068,0.378395238095238,0.0678,"1","cropland",9.26755848633955
"1012",24937,3.2348,0.546776190476191,0.9848,"1","cropland",5.91613178544368
"1013",24938,4.0688,0.519985714285714,0.9843,"1","cropland",7.82483035248221
"1014",24962,5.36462,0.676304761904762,0.879,"0","grassland",7.93225229538669
"1015",25003,9.13392,0.490833333333333,0.3179,"1","cropland",18.6090050933786
"1016",25005,3.6141,0.35557619047619,0.2958,"1","cropland",10.1640663711481
"1017",25008,7.12857,0.659347619047619,0.1528,"0","grassland",10.8115503780793
"1018",25009,23.26299,0.495028571428571,0.1952,"1","cropland",46.9932269421678
"1019",25011,37.70791,0.600914285714286,0.2984,"0","grassland",62.7508962533282
"1020",25074,6.22944,0.7784,0.5851,"0","forest",8.00287769784173
"1021",25075,9.79132,0.7784,0.5851,"0","forest",12.5787769784173
"1022",25078,5.05599,0.884904761904762,0.6747,"0","forest",5.71359791207017
"1023",25079,5.67756,0.884904761904762,0.6747,"0","forest",6.41601248452887
"1024",25080,6.26966,0.525261904761905,0.5387,"0","forest",11.9362549295136
"1025",25081,8.64738,0.605309523809524,0.5505,"0","forest",14.2858812885969
"1026",25082,3.27096,0.369580952380952,0.3909,"1","cropland",8.85045611503376
"1027",25083,4.63815,0.539766666666667,0.7371,"0","grassland",8.59287963935034
"1028",25084,6.20318,0.539766666666667,0.7371,"0","grassland",11.492336194652
"1029",25085,10.70676,0.523571428571429,0.7034,"0","cropland",20.4494733969986
"1030",25086,9.98995,0.523571428571429,0.7034,"0","cropland",19.0803956343793
"1031",25087,4.80606,0.557738095238095,0.7338,"1","cropland",8.6170552828175
"1032",25088,8.1326,0.568642857142857,0.7329,"1","cropland",14.3017711342796
"1033",25089,4.06752,0.391409523809524,0.1959,"1","cropland",10.3919801450192
"1034",25090,3.83325,0.357966666666667,0.1953,"1","cropland",10.7083992922991
"1035",25204,11.8305,0.286842857142857,0.3127,"1","cropland",41.2438368444644
"1036",25205,9.79028,0.31167619047619,0.3099,"1","cropland",31.4117032329035
"1037",25206,5.5104,0.335471428571429,0.2938,"0","grassland",16.4258399693395
"1038",25207,6.9291,0.396238095238095,0.2877,"0","grassland",17.4872130753515
"1039",25208,4.6632,0.388471428571429,0.2879,"0","grassland",12.0039716103409
"1040",25209,9.36504,0.387533333333333,0.2976,"0","grassland",24.1657663856873
"1041",25211,6.162,0.383942857142857,0.3005,"0","grassland",16.0492632832267
"1042",25229,11.9106,0.67,0.737,"1","cropland",17.7770149253731
"1043",25230,13.13979,0.67,0.737,"1","cropland",19.6116268656716
"1044",25231,12.3102,0.67,0.737,"1","cropland",18.3734328358209
"1045",25232,19.2208,0.6437,0.7421,"1","cropland",29.859872611465
"1046",25233,6.41854,0.680928571428572,0.7352,"1","cropland",9.42615755795657
"1047",25268,11.25561,0.508333333333333,0.5473,"1","cropland",22.1421836065574
"1048",25275,9.59787,0.2379,0.2918,"0","other",40.3441361916772
"1049",25276,11.9028,0.22612380952381,0.2935,"0","grassland",52.6384197447669
"1050",25277,8.11288,0.4465,0.3372,"1","cropland",18.1699440089586
"1051",25278,6.50722,0.4465,0.3372,"0","grassland",14.5738409854423
"1052",25372,4.67408,0.20647619047619,0.2035,"0","cropland",22.6373800738007
"1053",25373,1.8453,0.19442380952381,0.1929,"1","cropland",9.49112150677215
"1054",25374,1.22848,0.26172380952381,0.2009,"1","cropland",4.69380299115753
"1055",25377,6.54002,0.25017619047619,0.211,"0","cropland",26.1416563564726
"1056",25378,3.74696,0.278190476190476,0.2187,"0","cropland",13.4690448476549
"1057",25379,3.88677,0.227614285714286,0.2266,"0","grassland",17.0761250235361
"1058",25380,3.05454,0.238795238095238,0.2232,"0","grassland",12.7914611043532
"1059",25381,5.79837,0.233738095238095,0.2163,"1","cropland",24.8071243760823
"1060",25382,7.22784,0.224814285714286,0.2211,"0","grassland",32.1502700641799
"1061",25396,13.10212,0.297514285714286,0.4387,"0","grassland",44.0386247959282
"1062",25397,8.357,0.187395238095238,0.2676,"0","grassland",44.5955835641501
"1063",25486,26.0975,1.36467619047619,1.589,"0","grassland",19.1235841748609
"1064",25603,8.169,0.735452380952381,0.8925,"1","cropland",11.1074492537797
"1065",25604,6.30492,0.735452380952381,0.8925,"1","cropland",8.57284599695684
"1066",25605,6.82604,0.72862380952381,0.8701,"1","cropland",9.36840096463653
"1067",25606,5.30612,0.72862380952381,0.8701,"1","cropland",7.28238623366947
"1068",25607,5.99072,0.739719047619048,0.8279,"0","forest",8.098642341687
"1069",25616,9.16326,NA,0.8993,"0","other",NA
"1070",25730,13.87474,0.368052380952381,0.7707,"0","grassland",37.6977319480923
"1071",25809,19.35192,0.191847619047619,0.1769,"0","grassland",100.871306592534
"1072",25811,5.83334,0.220642857142857,0.1889,"1","cropland",26.4379281320816
"1073",25812,6.90984,0.667242857142857,0.5876,"1","cropland",10.3558096216841
"1074",25813,6.0015,0.547271428571429,0.5872,"1","cropland",10.9662220365971
"1075",25814,1.22883,0.546519047619048,0.5887,"1","cropland",2.24846692050989
"1076",25815,2.08238,0.6944,0.5737,"1","cropland",2.99881912442396
"1077",25816,1.2717,0.5049,0.5811,"1","cropland",2.51871657754011
"1078",25817,10.1544,0.640847619047619,0.7227,"1","cropland",15.8452644563004
"1079",25818,13.5231,0.533938095238095,0.7257,"1","cropland",25.3270933851793
"1080",25819,3.22854,0.533666666666667,0.7186,"1","cropland",6.04973141786383
"1081",25820,4.09425,0.200442857142857,0.229,"0","grassland",20.4260209536027
"1082",25842,18.3858,0.457895238095238,0.8124,"0","cropland",40.1528525967678
"1083",25843,15.82897,0.408042857142857,0.8119,"0","cropland",38.7924202639779
"1084",25844,15.2384,0.408042857142857,0.8119,"0","cropland",37.345096803557
"1085",25845,4.61901,0.499933333333333,0.8079,"0","cropland",9.23925190025337
"1086",25846,8.33955,0.499933333333333,0.8079,"0","cropland",16.6813241765569
"1087",25847,4.8895,0.499933333333333,0.8079,"0","cropland",9.78030404053874
"1088",25848,9.32038,0.539757142857143,0.8128,"0","cropland",17.2677288727735
"1089",25849,6.70983,0.519452380952381,0.8148,"0","cropland",12.9171224274648
"1090",25850,7.50055,0.539757142857143,0.8128,"0","cropland",13.8961570018262
"1091",25860,5.8779,0.581171428571429,0.8572,"1","cropland",10.1138832899071
"1092",25900,15.0565,0.954414285714286,1.1691,"1","cropland",15.7756440000599
"1093",25901,12.417,0.952933333333333,1.1671,"1","cropland",13.0302924303904
"1094",25902,11.9056,0.952933333333333,1.1671,"1","cropland",12.4936336924584
"1095",25903,10.1837,0.729342857142857,1.1155,"1","cropland",13.962843263995
"1096",25904,10.0668,0.729342857142857,1.1155,"1","cropland",13.8025619931837
"1097",25905,18.4552,0.966461904761905,1.1881,"0","forest",19.0956310942712
"1098",25928,3.98161,0.503990476190476,0.188,"0","cropland",7.90016912640073
"1099",25933,6.20534,0.485895238095238,0.4297,"0","forest",12.7709421980047
"1100",25937,9.00292,0.424414285714286,0.3912,"0","grassland",21.212575313878
"1101",26017,8.0679,0.739885714285714,1.093,"1","cropland",10.9042516218721
"1102",26018,11.946,0.639738095238095,1.1541,"0","forest",18.6732665897503
"1103",26020,3.7406,0.255314285714286,0.2413,"0","grassland",14.6509623992838
"1104",26021,5.9051,0.273309523809524,0.2578,"0","grassland",21.605906437843
"1105",26022,9.0756,0.199009523809524,0.2067,"0","grassland",45.60384762634
"1106",26026,3.63398,0.401680952380952,0.466,"1","cropland",9.04693134802556
"1107",26027,6.65559,0.272828571428571,0.3226,"0","grassland",24.3947690857681
"1108",26030,3.6633,0.258585714285714,0.3174,"0","grassland",14.1666758742611
"1109",26031,0.93726,0.3258,0.3344,"1","cropland",2.8767955801105
"1110",26034,4.09484,0.312361904761905,0.3089,"0","grassland",13.1092810537228
"1111",26035,8.2917,0.2908,0.3079,"0","grassland",28.5134112792297
"1112",26056,7.9551,0.326009523809524,0.3458,"0","grassland",24.4014343723525
"1113",26057,38.47298,0.321638095238095,0.3506,"0","grassland",119.615743811441
"1114",26058,19.75609,0.397447619047619,0.4131,"0","grassland",49.707405588038
"1115",26060,3.1772,0.3768,0.3639,"1","cropland",8.43205944798301
"1116",26061,2.62278,0.474871428571429,0.3626,"1","cropland",5.52313708973857
"1117",26071,16.54165,0.204619047619048,1.0627,"0","grassland",80.8412031649988
"1118",26073,20.59525,0.390352380952381,0.7293,"0","forest",52.7606619171932
"1119",26113,6.0692,0.7399,1.134,"0","forest",8.20273009866198
"1120",26114,4.0474,0.765757142857143,1.1165,"1","cropland",5.28548775255116
"1121",26115,6.82668,0.671452380952381,1.1427,"1","cropland",10.1670352115173
"1122",26116,7.5226,0.765757142857143,1.1165,"1","cropland",9.82374120851445
"1123",26117,8.06712,0.800433333333333,1.1317,"0","forest",10.0784408445425
"1124",26118,5.27912,0.675528571428571,1.1361,"0","forest",7.81479899338084
"1125",26119,12.7734,0.738490476190476,1.1276,"0","forest",17.2966347052868
"1126",26120,5.23263,0.738490476190476,1.1276,"0","forest",7.08557546604077
"1127",26121,10.17578,0.736209523809524,1.1299,"0","forest",13.8218532508861
"1128",26122,5.592,0.7399,1.134,"1","cropland",7.55777807811866
"1129",26125,4.97925,0.67457619047619,0.826,"1","cropland",7.38130113439832
"1130",26126,3.31785,0.70932380952381,0.8265,"1","cropland",4.67748291464708
"1131",26127,3.5002,0.743571428571429,0.832,"1","cropland",4.70728146013449
"1132",26128,3.50546,0.7069,0.835,"1","cropland",4.95891922478427
"1133",26129,10.9968,0.768295238095238,0.8316,"0","forest",14.3132476354576
"1134",26131,6.84973,0.771266666666667,0.8396,"0","forest",8.88114357334255
"1135",26138,21.24547,0.695638095238095,1.1945,"0","forest",30.5409812162865
"1136",26144,19.7676,0.164328571428571,0.1334,"1","cropland",120.29314091976
"1137",26145,5.08556,0.12232380952381,0.1321,"0","grassland",41.5745717844908
"1138",26146,8.70044,0.201795238095238,0.1823,"0","grassland",43.1151898435472
"1139",26148,4.21036,0.223942857142857,0.1864,"0","grassland",18.8010461852513
"1140",26180,5.81835,0.275090476190476,0.2625,"1","cropland",21.150677699112
"1141",26182,7.683,0.516880952380952,0.2298,"1","cropland",14.8641577226035
"1142",26184,3.0313,0.794609523809524,0.7949,"1","cropland",3.81482968573963
"1143",26194,6.06384,0.729419047619048,0.7792,"1","cropland",8.31324602749742
"1144",26195,7.2414,0.7271,0.7662,"1","cropland",9.95929033145372
"1145",26196,4.31608,0.740052380952381,0.7453,"1","cropland",5.83212771296755
"1146",26277,5.09292,0.279357142857143,0.2849,"1","cropland",18.230856558425
"1147",26282,5.4,0.689180952380952,0.8872,"0","grassland",7.83538776187054
"1148",26330,2.4552,0.436638095238095,0.2509,"1","cropland",5.62296333456933
"1149",26331,1.76139,0.38097619047619,0.2514,"1","cropland",4.62335979001312
"1150",26334,4.80416,0.246733333333333,0.2419,"1","cropland",19.4710618751689
"1151",26364,3.84102,0.134280952380952,0.0292,"1","cropland",28.6043547643533
"1152",26366,1.03935,0.171114285714286,0.0284,"0","grassland",6.07401068625814
"1153",26455,3.5376,0.583261904761905,0.8093,"1","cropland",6.06519982038617
"1154",26459,3.18838,0.788285714285714,0.7698,"0","forest",4.04470097861544
"1155",26462,8.37144,0.821709523809524,0.9354,"1","cropland",10.1878337264356
"1156",26463,9.98865,0.821709523809524,0.9354,"1","cropland",12.1559379690425
"1157",26464,6.65566,0.6055,0.9323,"0","forest",10.9920066061106
"1158",26687,6.0468,0.397580952380952,0.2078,"0","cropland",15.2089781056868
"1159",26751,6.52448,0.615657142857143,0.9283,"0","forest",10.5975867829961
"1160",26752,9.08702,0.615657142857143,0.9283,"1","cropland",14.7598709857063
"1161",26753,5.77379,0.85932380952381,0.9224,"0","forest",6.71899223087921
"1162",26907,11.11749,0.341752380952381,0.4171,"0","grassland",32.5308340764686
"1163",26965,7.89745,0.409319047619048,0.8431,"0","forest",19.2941179892272
"1164",26966,6.68165,0.409319047619048,0.8431,"0","forest",16.3238188861873
"1165",27080,6.45356,NA,1.0619,"0",NA,NA
"1166",27083,8.1606,0.727104761904762,1.0745,"0","forest",11.2234170748959
"1167",27091,4.95252,NA,1.0951,"1","cropland",NA
"1168",27116,4.91214,0.45817619047619,0.444,"1","cropland",10.7210721598054
"1169",27181,6.26073,0.558133333333333,0.7585,"1","cropland",11.2172658862876
"1170",27253,3.10257,0.8386,0.8512,"1","cropland",3.69970188409253
"1171",27303,4.77479,0.701895238095238,0.9648,"0","forest",6.80271034885141
"1172",27304,2.87,0.5791,0.9316,"1","cropland",4.95596615437748
"1173",27305,3.41814,0.5791,0.9316,"1","cropland",5.90250388533932
"1174",27322,7.11705,0.856314285714286,0.7869,"1","cropland",8.31125921724334
"1175",27331,3.74445,0.122919047619048,0.1508,"0","grassland",30.462731956766
"1176",27344,4.9006,0.561004761904762,0.8807,"1","cropland",8.73539822257684
"1177",27345,5.2463,0.561004761904762,0.8807,"1","cropland",9.35161402585497
"1178",27346,9.38864,0.561004761904762,0.8807,"1","cropland",16.7354016178455
"1179",27352,7.095,0.200185714285714,0.1972,"0","grassland",35.4420894883323
"1180",27424,4.61339,0.775219047619048,0.7923,"1","cropland",5.9510792648468
"1181",27492,4.80108,0.564247619047619,0.8075,"1","cropland",8.50881747290956
"1182",27493,10.3299,0.564247619047619,0.8075,"1","cropland",18.3073878405293
"1183",27511,9.21615,0.433385714285714,0.6619,"1","cropland",21.2654679104724
"1184",27672,2.94236,0.375361904761905,0.2891,"0","grassland",7.83872833836551
"1185",27673,7.10254,0.47982380952381,0.4413,"0","grassland",14.8023917509403
"1186",27674,7.686,0.441252380952381,0.4486,"0","grassland",17.4186028943591
"1187",27675,6.254,0.502519047619048,0.4297,"0","grassland",12.4452993963745
"1188",27793,4.63975,0.677519047619048,1.0251,"1","cropland",6.84814695070952
"1189",27794,6.1486,0.526638095238095,1.0157,"1","cropland",11.6751903358229
"1190",27795,4.4952,0.650633333333333,0.9442,"1","cropland",6.90896050002562
"1191",27796,3.0645,0.343914285714286,0.8935,"1","cropland",8.91065049430921
"1192",27949,11.6658,0.53897619047619,0.4598,"1","cropland",21.6443698369925
"1193",27950,7.90434,0.457485714285714,0.4663,"1","cropland",17.2777854109418
"1194",27951,11.5418,0.416195238095238,0.4655,"1","cropland",27.7316964336792
"1195",27977,7.53768,0.698985714285714,1.1778,"0","forest",10.7837397044697
"1196",27978,5.28351,0.617752380952381,1.0335,"1","cropland",8.552795849778
"1197",27979,5.7102,0.542938095238095,0.9951,"0","forest",10.5172211161493
"1198",27980,6.18332,0.705919047619048,1.0403,"1","cropland",8.75924799147346
"1199",27981,4.368,0.4992,1.0117,"1","cropland",8.75
"1200",27982,7.3924,0.584757142857143,0.6888,"0","cropland",12.6418293308577
"1201",27983,5.61924,0.584757142857143,0.6888,"0","cropland",9.60952776488408
"1202",27984,7.1739,0.584757142857143,0.6888,"0","cropland",12.2681699362373
"1203",27985,7.23443,0.543338095238095,0.6871,"1","cropland",13.314785146493
"1204",27986,5.93964,0.543338095238095,0.6871,"1","cropland",10.931756952174
"1205",27987,6.16672,0.559842857142857,0.6822,"1","cropland",11.0150909694047
"1206",27990,8.80995,0.457647619047619,0.4542,"1","cropland",19.2505098537032
"1207",27991,8.901,0.450447619047619,0.4544,"1","cropland",19.7603442078779
"1208",28007,3.07414,0.328128571428571,0.2424,"0","grassland",9.36870564674126
"1209",28008,7.06236,0.258204761904762,0.2419,"0","grassland",27.3517806097044
"1210",28009,1.6695,0.283652380952381,0.2297,"0","grassland",5.88572531770947
"1211",28010,0.8778,0.289314285714286,0.2261,"0","grassland",3.03407070906577
"1212",28011,7.089,0.313638095238095,0.2196,"1","cropland",22.602483906231
"1213",28425,9.15,0.398814285714286,0.4005,"0","cropland",22.9430096357058
"1214",28426,9.84773,0.398814285714286,0.4005,"0","cropland",24.6925206863202
"1215",28427,7.6266,0.685947619047619,0.3981,"0","grassland",11.1183416754021
"1216",28428,8.78328,0.685947619047619,0.3981,"0","grassland",12.8045928815889
"1217",28429,12.32734,0.566590476190476,0.3792,"0","grassland",21.7570547300477
"1218",28430,12.80088,0.668109523809524,0.3796,"1","cropland",19.1598526047198
"1219",28454,4.53794,0.304657142857143,0.3359,"1","cropland",14.8952358623277
"1220",28455,5.02785,0.328014285714286,0.3367,"1","cropland",15.3281433735464
"1221",28457,4.0319,0.310195238095238,0.3463,"1","cropland",12.9979429238114
"1222",28458,3.60354,0.345709523809524,0.3433,"1","cropland",10.4236063857629
"1223",28459,6.61322,0.234371428571429,0.2206,"0","grassland",28.216835304157
"1224",28460,5.1905,0.234371428571429,0.2206,"0","grassland",22.1464708033646
"1225",28461,4.81317,0.234371428571429,0.2206,"1","cropland",20.5365049372181
"1226",28462,5.67852,0.234371428571429,0.2206,"1","cropland",24.2287211995611
"1227",28463,5.64876,0.234371428571429,0.2206,"1","cropland",24.1017432646593
"1228",28466,8.41043,0.688995238095238,1.6718,"0","forest",12.2068042491136
"1229",28467,11.78064,0.683942857142857,1.5581,"0","forest",17.2245968752611
"1230",28468,8.55872,0.651642857142857,1.6435,"0","forest",13.1340655486134
"1231",28469,8.03628,0.63342380952381,1.6763,"0","forest",12.6870507220773
"1232",28470,15.16788,0.653042857142857,1.6508,"0","forest",23.2264694944545
"1233",28471,6.47292,0.700142857142857,1.1849,"0","forest",9.24514180779433
"1234",28472,5.1034,0.700142857142857,1.1849,"0","forest",7.28908386043665
"1235",28473,15.30639,0.946495238095238,1.5827,"0","forest",16.1716502988469
"1236",28474,17.36532,0.89362380952381,1.5864,"0","forest",19.4324723837132
"1237",28475,17.5719,0.89362380952381,1.5864,"0","forest",19.6636434847944
"1238",28476,12.31186,0.797166666666667,1.0151,"1","cropland",15.4445243570981
"1239",28478,11.03616,0.652838095238095,0.9879,"1","cropland",16.9048958394118
"1240",28481,18.5802,0.651880952380952,1.2365,"0","forest",28.5024434785785
"1241",28485,8.05172,0.727695238095238,1.1208,"1","cropland",11.0646869437755
"1242",28489,1.79595,0.618009523809524,0.7979,"0","forest",2.90602317732813
"1243",28500,10.03425,0.408019047619048,0.8458,"1","cropland",24.5926018859997
"1244",28511,4.49537,0.238342857142857,0.2757,"0","grassland",18.8609386238312
"1245",28516,12.6246,0.448419047619048,0.7084,"0","cropland",28.1535765865262
"1246",28517,6.66922,1.58958571428571,1.3031,"1","cropland",4.19557117308193
"1247",28519,10.1544,1.5824380952381,1.3161,"1","cropland",6.41693348419557
"1248",28526,6.62872,0.506785714285714,0.5556,"1","cropland",13.07992670895
"1249",28539,7.17675,0.63532380952381,0.9862,"1","cropland",11.2962081578198
"1250",28540,9.213,0.61562380952381,0.992,"1","cropland",14.9653081272577
"1251",28541,10.07841,0.61562380952381,0.992,"1","cropland",16.3710529776224
"1252",28588,5.52578,0.440933333333333,0.5365,"1","cropland",12.5320078621107
"1253",28589,8.45552,0.471657142857143,0.593,"0","cropland",17.9272595105403
"1254",28611,6.88165,0.508266666666667,0.2065,"0","cropland",13.5394477964323
"1255",28708,14.157,0.993219047619048,2.8613,"0","forest",14.2536533445842
"1256",28711,5.5297,0.978214285714286,2.9148,"0","forest",5.65285140562249
"1257",28716,3.75464,1.03055714285714,2.4417,"0","forest",3.64331083048005
"1258",28717,13.537,1.02162857142857,2.629,"0","forest",13.2504125066421
"1259",28727,18.25575,0.2362,0.201,"0","grassland",77.2893734123624
"1260",28728,17.42964,0.2362,0.201,"0","grassland",73.7918712955123
"1261",28729,18.56745,0.0779333333333333,0.4228,"0","grassland",238.247861420017
"1262",28730,25.4958,0.118219047619048,0.4397,"0","grassland",215.665753645372
"1263",28732,14.20758,0.0867238095238095,0.4104,"0","grassland",163.825598506479
"1264",28734,9.3068,0.0343904761904762,0.4984,"0","grassland",270.621434505677
"1265",28746,12.38435,1.00242380952381,2.623,"0","forest",12.3544052748339
"1266",28748,14.23388,0.958738095238095,3.174,"0","forest",14.8464737874686
"1267",28749,10.31577,1.02064285714286,3.2329,"0","forest",10.1071299601092
"1268",28750,12.88051,1.02064285714286,3.2329,"0","forest",12.6199972006439
"1269",28751,6.83235,0.940557142857143,3.2698,"0","forest",7.26415194641474
"1270",28752,2.9924,0.102309523809524,0.11,"0","shrubland",29.2484989527577
"1271",28797,6.84184,0.5782,0.7494,"1","cropland",11.8329989622968
"1272",28798,3.72705,0.577119047619048,1.082,"1","cropland",6.45802632121787
"1273",28799,5.5898,0.576661904761905,0.9122,"1","cropland",9.69337484207136
"1274",28801,7.20996,0.496866666666667,0.9289,"0","forest",14.5108546893868
"1275",28802,3.038,0.78862380952381,1.0017,"1","cropland",3.85228034369698
"1276",28803,8.46324,0.619561904761905,1.0139,"1","cropland",13.660039351923
"1277",28804,13.97588,0.666904761904762,1.0879,"1","cropland",20.9563355944306
"1278",28805,2.92272,0.7741,1.0998,"0","forest",3.77563622271024
"1279",28806,3.21408,0.7741,1.0998,"0","forest",4.1520217026224
"1280",28813,2.21745,0.54712380952381,0.5088,"0","forest",4.0529217727336
"1281",28814,4.28352,0.522238095238095,0.5159,"0","grassland",8.202235798304
"1282",28815,3.11151,0.520661904761905,0.5135,"0","grassland",5.97606617949679
"1283",28816,3.9984,0.659033333333333,0.717,"1","cropland",6.067067927773
"1284",28817,7.40796,0.496314285714286,0.8728,"1","cropland",14.9259455414196
"1285",28842,9.1512,0.596671428571429,0.731,"1","cropland",15.3370843010032
"1286",28843,6.60016,0.558133333333333,0.7585,"1","cropland",11.8254180602007
"1287",28844,5.973,0.482447619047619,0.5892,"1","cropland",12.3806186706674
"1288",28847,1.25944,0.314371428571429,0.3357,"0","grassland",4.0062164864128
"1289",28869,6.89514,0.631933333333333,1.1283,"0","forest",10.9111826141998
"1290",28870,24.9228,0.679728571428571,1.5889,"0","forest",36.665811983775
"1291",28871,7.986,0.641419047619048,1.1203,"0","forest",12.4505189386628
"1292",28872,5.66595,0.712766666666667,1.0942,"0","forest",7.94923537389515
"1293",28874,10.6656,0.652019047619048,1.5554,"0","forest",16.357804329409
"1294",28875,8.35441,0.668861904761905,1.4352,"0","forest",12.4904856152242
"1295",28888,10.73273,0.47132380952381,0.4242,"0","forest",22.77145729354
"1296",28889,8.20848,0.365557142857143,0.415,"0","forest",22.4547110086365
"1297",28890,6.37092,0.416180952380952,0.4272,"1","cropland",15.3080528158539
"1298",28891,4.9812,0.436480952380952,0.4916,"1","cropland",11.4121818439685
"1299",28894,6.85524,0.431780952380952,0.4294,"1","cropland",15.8766614465007
"1300",28941,3.7571,NA,1.0739,"1","cropland",NA
"1301",28942,8.5992,NA,1.0442,"0","forest",NA
"1302",28943,5.90056,0.575761904761905,1.0552,"1","cropland",10.2482639980151
"1303",28944,5.9615,0.467752380952381,1.0635,"1","cropland",12.7449912448589
"1304",29014,5.18156,0.244761904761905,0.2844,"0","grassland",21.1697976653696
"1305",29015,3.54864,0.255409523809524,0.287,"1","cropland",13.8939219926915
"1306",29016,5.06616,0.221733333333333,0.2842,"1","cropland",22.8479855682501
"1307",29017,3.1014,0.247261904761905,0.2879,"1","cropland",12.5429754453539
"1308",29061,7.01689,0.41972380952381,0.5799,"1","cropland",16.7178745660412
"1309",29062,5.19255,0.515985714285714,0.5704,"1","cropland",10.0633600044298
"1310",29115,4.84737,0.542085714285714,0.6732,"1","cropland",8.94207294576503
"1311",29116,3.29112,0.415785714285714,0.6249,"1","cropland",7.91542346675829
"1312",29118,1.98096,0.404733333333333,0.5752,"1","cropland",4.89448196343271
"1313",29119,3.7051,0.45047619047619,0.5762,"1","cropland",8.22485200845666
"1314",29131,4.1405,0.732838095238095,0.8052,"1","cropland",5.64995191557935
"1315",29151,2.9273,0.43742380952381,0.4778,"1","cropland",6.6921368619297
"1316",29152,3.9576,0.405485714285714,0.4695,"1","cropland",9.76014656144307
"1317",29153,2.9368,0.438095238095238,0.4685,"1","cropland",6.7035652173913
"1318",29155,3.93556,0.422357142857143,0.5772,"1","cropland",9.31808557415864
"1319",29156,4.41333,0.434095238095238,0.578,"1","cropland",10.1667321193506
"1320",29157,5.459,0.500166666666667,0.596,"1","cropland",10.9143618793735
"1321",29158,6.1347,0.449814285714286,0.5948,"1","cropland",13.638295169435
"1322",29159,3.5139,0.341890476190476,0.346,"1","cropland",10.2778528350767
"1323",29160,5.98924,0.851433333333333,0.835,"0","forest",7.03430294014015
"1324",29161,4.1082,0.589461904761905,0.8356,"1","cropland",6.96940712675806
"1325",29163,3.1202,0.903209523809524,0.8437,"1","cropland",3.45456941910858
"1326",29359,3.638,0.389409523809524,0.5812,"0","forest",9.34234983369204
"1327",29360,4.38635,0.374138095238095,0.5796,"0","grassland",11.7238796471891
"1328",29361,3.57896,0.429742857142857,0.6074,"0","forest",8.32814307559338
"1329",29362,2.62265,0.429742857142857,0.6074,"0","forest",6.10283558274051
"1330",29367,4.59904,NA,0.7516,"0","grassland",NA
"1331",29368,4.7594,0.623333333333333,0.9555,"1","cropland",7.63540106951872
"1332",29369,5.30647,0.425519047619048,0.9555,"0","forest",12.4705815866337
"1333",29376,4.9383,0.468919047619048,0.5758,"0","cropland",10.5312420663532
"1334",29388,5.64298,0.387819047619048,0.4382,"0","forest",14.5505488568552
"1335",29389,2.15567,0.387819047619048,0.4382,"0","forest",5.55844281820191
"1336",29390,13.37222,0.42602380952381,0.4165,"1","cropland",31.3884334656011
"1337",29391,1.4932,0.418895238095238,0.629,"1","cropland",3.56461440523827
"1338",29420,7.25558,1.00525714285714,0.9387,"0","forest",7.21763585720782
"1339",29433,7.3878,0.326909523809524,0.435,"1","cropland",22.5989133443067
"1340",29436,6.68448,0.3006,0.3035,"0","grassland",22.237125748503
"1341",29437,4.9663,0.314766666666667,0.2983,"1","cropland",15.7777189452505
"1342",29475,6.4749,0.384661904761905,1.6239,"1","cropland",16.832704044368
