"","site_key","pedon_key","latitude","longitude","POM_mgpg_OC","MAOM_mgpg_OC","WS_mgpg_OC","WS_mgpg_OC_calculated","clay_total","claysilt","ph_h2o","al_fe","DEC","ET","prcp_mean","temp_mean","NPP_MODIS_mean_2001_2022_kgC_m2","horizon_ap","hzn_top","hzn_bot","hzn_desgn","aridity_index_v3","land_cover_simple","labsampnum","fMAOM","SOC_NPP_Ratio","SOC_NPP_Ratio_factor","aridity_index_factor_5_8","aridity_index_factor_5_10","MCI","aridity_index_factor","fraction_quant_method"
"1",24743,24743,37.06,-108.71,1.91665685146024,3.6776882511979,12.8431881305889,5.59434510265814,13.7,43,8.1,0.048908081675285,26.96,1876,324.195000260137,11.2176137,0.0992272727272727,"0",0,8,"A",0.1321,"shrubland","00P00259",0.657393883235852,56.3791077684283,"high","dry_5","dry_5",-0.206139416340333,"Arid","direct measurement"
"2",24765,24765,37.62,-101.4,2.3145133983739,12.5733288566192,16.4939640803028,14.8878422549931,68,98.5,7.7,0.398331391985722,74.37,2004,549.502501912415,12.6644852,0.278109090909091,"1",0,7,"Ap",0.2115,"cropland","00P00467",0.844536679074655,53.5323825852917,"high","dry_5","dry_5",2.68048011083418,"Arid","direct measurement"
"3",24771,24771,37.78,-100.51,2.12472060222378,9.86798297392212,12.514604865343,11.9927035761459,18.3,40.2,8.4,0.0550448891489731,43.62,1892,639.995001275092,12.6755942,0.386314285714286,"0",0,20,"A1",0.2784,"cropland","00P00521",0.822832225550045,31.0439039394355,"low","dry_5","dry_5",0.607214897612511,"Arid","direct measurement"
"4",24787,24787,39.14,-76.68,0.942658878866978,4.03933038650357,2.84660652511999,4.98198926537054,1.2,5.8,5,0.036170875726204,0.59,1376,1322.03250052128,13.214227,0.629522727272727,"1",0,33,"Ap",0.8222,"cropland","00P00666",0.810786649939346,7.91391485888674,"low","wet_8","mid_5_10",-1.49875388979594,"Sub-humid","direct measurement"
"5",24802,24802,28.11,-97.32,10.5243245116474,15.7090226181764,25.4544645959983,26.2333471298237,26.5,46.9,7.8,0.0815789374577558,35.09,1809,1112.73249837011,21.960805,0.870268181818182,"0",0,10,"A",0.4923,"forest","00P00826",0.598818844596364,30.1439805313995,"low","dry_5","dry_5",0.241910878910661,"Arid","direct measurement"
"6",24818,24818,37.17,-105.08,11.9073835558827,23.014128377668,47.652402897487,34.9215119335506,6.8,32.5,5.4,0.111701206554121,13.55,1417,812.210000514984,2.7850465,0.592777272727273,"0",0,10,"A",0.3654,"forest","00P01041",0.659024397954468,58.9116916930408,"high","dry_5","dry_5",-0.744110421372484,"Arid","direct measurement"
"7",24918,24918,35.58,-83.32,9.68791818568711,29.8834526392371,59.7198845469078,39.5713708249242,8.4,31.6,4.7,0.751088397156162,2.34,1227,1914.09499638528,10.9788079,1.00788636363636,"0",0,15,"A1",1.1705,"forest","00P01709",0.755178605549214,39.2617384782886,"low","wet_8","wet_10",-0.182496889620323,"Humid","direct measurement"
"8",24981,24981,44.77,-84.03,11.0276830519282,23.4985721810974,95.2888072761028,34.5262552330256,1.8,16.7,5.1,0.0643374169657022,7.16,993,953.399998113513,6.098884872,0.684009090909091,"0",0,5,"A",0.7119,"forest","00P02140",0.680600083110668,50.4763104641461,"high","mid_5_8","mid_5_10",-1.13363556680793,"Sub-humid","direct measurement"
"9",24997,24997,39.14,-119.89,12.3227689855689,18.1879122067251,63.1719188359453,30.510681192294,5.6,19,5.5,0.357009588260661,7.69,1473,1350.3224953413,4.0515261,0.410286363636364,"0",2,5,"A1",0.4968,"forest","00P02234",0.596116228677279,74.3643559631817,"high","dry_5","dry_5",-0.603770193317766,"Arid","direct measurement"
"10",25005,25005,41.22,-112.03,1.55459943656387,6.47494574601278,6.57717617902907,8.02954518257665,6,15.1,8.2,0.027614324479145,19.77,1706,963.44250178244,10.07894,0.352563636363636,"1",0,5,"Ap1",0.2958,"cropland","00P02273",0.806390100408526,22.774740087758,"low","dry_5","dry_5",-0.589290043991339,"Arid","direct measurement"
"11",25007,25007,39.42,-112.65,5.32595842801004,15.5114087927265,18.1622955552175,20.8373672207365,59.3,97.9,8.3,0.128044074941545,70.89,1857,391.787498012651,10.162236,0.348895454545455,"1",0,18,"Ap",0.121,"cropland","00P02285",0.744403485738359,59.7238139656583,"high","dry_5","dry_5",2.04703903625641,"Arid","direct measurement"
"12",25374,25374,33.16,-102.38,0.473710025611793,2.81915000523498,2.29035520057553,3.29286003084678,12,21.1,8,0.0553699745346928,14.22,2333,628.360001184046,15.65011525,0.257395454545455,"1",0,14,"Ap1",0.2009,"cropland","00P04339",0.856140248545585,12.7929999255883,"low","dry_5","dry_5",-0.808894612436173,"Arid","direct measurement"
"13",25378,25378,33.87,-101.78,3.25560792191403,11.259213474465,14.6617303447363,14.514821396379,50.8,80.7,6.6,0.165075579294837,27.87,2253,611.31749939546,14.7931969,0.274572727272727,"0",0,8,"A",0.2187,"cropland","00P04371",0.775704582715278,52.8633034334897,"high","dry_5","dry_5",0.0378873675827657,"Arid","direct measurement"
"14",25538,25538,35.56,-77.43,39.702467933106,32.2597012502029,78.29,71.962169183309,9.9,38.6,4,0.140379614073257,0.56,1427,1602.15749914199,15.761252,0.597163636363636,"0",2,4,"A1",0.8699,"forest","00P05303",0.448286948772041,120.506616279442,"high","wet_8","mid_5_10",-1.32062907941098,"Sub-humid","direct measurement"
"15",26028,26028,35,-99.53,0.867811071362547,9.01935608609992,10.8274640367864,9.88716715746247,26.3,76.1,5.7,0.0878298986303794,14.38,2062,771.337495983578,16.2222135,0.316704545454545,"1",0,15,"Ap1",0.3341,"cropland","00P07931",0.912228542560084,31.2188988107893,"low","dry_5","dry_5",-0.745250560275364,"Arid","direct measurement"
"16",28474,28535,46.1,-86.15,0.349972092811258,0.920930122199914,1.19205499719223,1.27090221501117,0.6,6.7,4.8,0.0580113065401039,0.12,924,1032.44249989837,5.572939735,0.820022727272727,"0",13,38,"C1",0.8631,"forest","01N01767",0.72462704944756,1.54983779442065,"low","wet_8","mid_5_10",-1.48376634147816,"Sub-humid","direct measurement"
"17",26747,26751,39.73,-76.03,8.55307480622414,25.5073058509734,48.2909204468181,34.0603806571976,22.8,95.2,5.3,0.254994950516048,10.65,1241,1593.2499964647,11.4876305,0.61955,"0",0,8,"A",0.9283,"forest","01N04642",0.748884931959305,54.9759997695062,"high","wet_8","mid_5_10",-0.636929065268218,"Humid","direct measurement"
"18",29550,29626,27.48,-98.41,5.56091926070039,12.5552853437095,16.16,18.1162046044099,41.1,64,5.7,0.0920742869222374,15.4,1961,767.077498551458,22.1958575,0.449754545454546,"0",0,12,"A",0.3129,"grassland","01N04678",0.693041705913018,40.280203474321,"low","dry_5","dry_5",-0.688786951379968,"Arid","direct measurement"
"19",28425,28486,38.55,-77,6.09225938617743,18.1319503109755,25.2532172814954,24.2242096971529,13,71.7,4.1,0.144977527823166,2.64,1338,1331.17250066996,13.39053085,0.838759090909091,"1",3,10,"Ap2",0.7909,"cropland","01N05078",0.748505339809147,28.8810100059809,"low","mid_5_8","mid_5_10",-1.21247907605919,"Sub-humid","direct measurement"
"20",26074,26074,63.71,-150.96,8.81512904476695,13.7681079750218,32.876328706074,22.5832370197888,3.4,34.2,4.3,0.222209306678646,4.88,571,580.495000563562,-2.037907,0.36695,"0",7,14,"AC",0.8483,"forest","01P00030",0.609660517797223,61.543090393211,"high","wet_8","mid_5_10",-0.971458097375049,"Sub-humid","direct measurement"
"21",26115,26115,35.58,-83.84,4.17006194896765,23.9964939289823,37.6148274329011,28.1665558779499,37.2,85.1,5.7,0.525234369414101,6.64,1275,2146.44250330329,12.520953,0.674259090909091,"1",0,21,"Ap",1.1427,"cropland","01P00175",0.851949881020698,41.774083965221,"low","wet_8","wet_10",-0.364483996607256,"Humid","direct measurement"
"22",26127,26127,38.7,-76.02,1.95706393738747,8.5236946287343,14.0548197026753,10.4807585661218,11.5,89.2,6.3,0.118340090482163,6.31,1356,1482.95000073314,13.57953125,0.746822727272727,"1",0,20,"Ap1",0.832,"cropland","01P00255",0.813270773766937,14.033797022214,"low","wet_8","mid_5_10",-1.08153738859455,"Sub-humid","direct measurement"
"23",26172,26172,47.43,-87.99,5.01940381118052,16.2848106270262,22.8350316136002,21.3042144382067,5.7,37.9,4.7,0.263511697994517,4.94,879,1292.58249991061,3.99009635,0.806168181818182,"0",5,15,"E",0.9478,"forest","01P01033",0.764393856166844,26.4265136217092,"low","wet_8","mid_5_10",-0.897395488810031,"Humid","direct measurement"
"24",26296,26296,40.32,-120.31,5.92452162721191,32.5981472174352,37.6359616188597,38.5226688446471,58.9,91.2,7.7,0.199678694141013,56.88,1702,506.46250082273,10.3031672,0.390109090909091,"1",0,13,"Ap",0.1979,"cropland","01P02061",0.846206874941503,98.7484520160139,"high","dry_5","dry_5",1.49539188919839,"Arid","direct measurement"
"25",26322,26322,44.26,-85.92,4.9289698518815,16.1443751245915,32.0741598820122,21.073344976473,5.4,23.2,5.1,0.0893250808695567,2.24,1014,1092.48749824241,7.46746025,1.04238181818182,"0",0,10,"A",0.8364,"forest","01P02285",0.766104059066827,20.2165316095309,"low","wet_8","mid_5_10",-1.3276526653881,"Sub-humid","direct measurement"
"26",28479,28540,44.96,-74.65,5.80736208804488,38.3653315356339,50.4699864706242,44.1726936236787,39.3,68.6,6.7,0.568005263157895,32.53,966,1127.66749896854,6.85797525,0.616186363636364,"1",0,15,"Ap",0.992,"cropland","02N00482",0.868530496747161,71.6872300824671,"high","wet_8","mid_5_10",0.956754619558244,"Humid","direct measurement"
"27",28482,28543,34.29,-81.81,1.68364277578802,6.79269413911874,10.24,8.47633691490675,3.9,23.1,4.2,0.0495908540218471,0.59,1501,1585.86749777198,16.04614,0.474863636363636,"0",0,10,"A",0.7981,"forest","02N00643",0.8013714187284,17.8500442354694,"low","mid_5_8","mid_5_10",-1.47562885443514,"Sub-humid","direct measurement"
"28",29795,29880,35.35,-84.88,2.08888657891659,7.20437362203589,10.43,9.29326020095248,25.5,70.2,5.6,0.201863478468183,4.16,1331,1706.33500011358,14.6981445,0.488063636363636,"1",0,13,"Ap",1.0607,"cropland","02N02313",0.775225643773269,19.0410829829339,"low","wet_8","wet_10",-1.04121156893396,"Humid","direct measurement"
"29",29087,29160,30.36,-83.13,7.96916026625704,12.0907749265398,22.95,20.0599351927969,2.2,7.6,5.2,0.0428063397174056,2.37,1627,1743.90750293341,19.772255,0.85757619047619,"0",0,8,"A",0.835,"forest","02N03278",0.602732501891701,23.3914320565011,"low","wet_8","mid_5_10",-1.40154863421989,"Sub-humid","direct measurement"
"30",29743,29828,46.98,-88.94,8.33972444105223,19.9494677001224,39.9079943465118,28.2891921411746,6.1,42.4,4.4,0.139750109077412,8.97,920,1173.10000046995,5.30467368,0.798586363636364,"0",0,8,"A",0.8759,"forest","02N03466",0.705197504423824,35.4240861468755,"low","wet_8","mid_5_10",-0.916469200510471,"Sub-humid","direct measurement"
"31",29158,29231,47.32,-92.8,13.1736699824152,22.1489068528385,46.8505808153485,35.3225768352537,6.9,22.2,4.8,0.384218321054019,7.3,899,871.234998579603,3.9071207,0.587786363636364,"0",0,13,"A",0.7708,"forest","02N04019",0.627046745659077,60.0942434539127,"high","mid_5_8","mid_5_10",-0.575677212018691,"Sub-humid","direct measurement"
"32",29288,29361,36.8,-96.2,4.10512201662644,9.37064705206299,16.6476549420628,13.4757690686894,6.8,32.4,5.6,0.0920153370848505,5.98,1675,1165.14000146091,14.863953,0.423390476190476,"0",0,10,"A",0.6074,"forest","03N01193",0.695370112406825,31.8282290852166,"low","mid_5_8","mid_5_10",-1.14280106607183,"Sub-humid","direct measurement"
"33",30421,30537,38.89,-81.42,0.992897327397462,9.56564836743926,12.4048596518588,10.5585456948367,24.4,78.7,5.6,0.0807678152929494,10.48,1192,1429.24750003964,11.4743045,0.756713636363636,"1",0,30,"Ap",0.9556,"cropland","03N04262",0.905962681216315,13.9531590121403,"low","wet_8","mid_5_10",-0.945345370750951,"Humid","direct measurement"
"34",30433,30549,38.3,-98.49,8.08906512124447,18.9763992679579,28.9601906625085,27.0654643892024,13,47.2,6.6,0.0773091211519364,14.74,1784,821.062497280538,13.17248435,0.3377,"1",0,5,"Ap1",0.371,"cropland","04N00173",0.701129638681849,80.1464743535753,"high","dry_5","dry_5",-0.746032775581791,"Arid","direct measurement"
"35",30436,30552,48.72,-120.65,17.7329051292295,64.3281907864409,96.56,82.0610959156705,10.9,46.5,4.5,1.00052555570253,0.19,886,1965.78500209749,-1.908222,0.29585,"0",3,15,"A1",1.2409,"grassland","04N00297",0.783906064970755,277.373993292785,"high","wet_8","wet_10",0.143728186099204,"Humid","direct measurement"
"36",31573,31692,44.35,-94.31,0.895034591155857,7.24667993149115,18.2480780041271,8.141714522647,24,61.9,7.9,0.144686408289385,53.24,1114,995.135001894087,7.5518794,0.438004545454546,"1",0,15,"Ap",0.6686,"cropland","04N00778",0.890068045413994,18.5881964174546,"low","mid_5_8","mid_5_10",1.22523309390652,"Sub-humid","direct measurement"
"37",30864,30981,30.47,-88.74,10.9361493530703,15.9139960730804,33.98,26.8501454261507,2.7,21.5,4.4,0.104075233326871,0.42,1545,2137.48999127746,19.735515,1.0588619047619,"0",0,8,"A1",1.0449,"forest","04N00963",0.592696829775117,25.3575516367153,"low","wet_8","wet_10",-1.38993410069197,"Humid","direct measurement"
"38",31351,31470,38.58,-108.03,1.46858322439491,8.77177481450632,13.0825517082302,10.2403580389012,25.8,67,7.3,0.0667526522264938,56.36,1724,336.872498563491,10.22726335,0.485672727272727,"1",0,30,"Ap",0.1392,"cropland","04N00994",0.856588683831558,21.0848941352039,"low","dry_5","dry_5",1.24127967758237,"Arid","direct measurement"
"39",32206,32325,39.86,-75.78,2.65358551266086,11.7257938978829,19.266605724786,14.3793794105438,18.3,60.2,5.5,0.165237894736842,5.14,1231,1523.72250175476,11.306882,0.718945454545455,"1",0,5,"Ap1",0.9582,"cropland","04N01082",0.815458968228135,20.0006541798571,"low","wet_8","mid_5_10",-1.05710171154033,"Humid","direct measurement"
"40",31776,31895,40.48,-103.69,5.22438134930971,9.16644959624902,17.6037353364323,14.3908309455587,30.5,55.8,7.9,0.0935308838133069,27.78,1761,448.697501443326,9.297172,0.228031818181818,"1",0,10,"Ap",0.2032,"cropland","04N02034",0.636964580497553,63.1088725262209,"high","dry_5","dry_5",-0.0897337495943227,"Arid","direct measurement"
"41",31699,31818,45.15,-122.55,7.47908646979608,35.1770066787274,44.74,42.6560931485234,32.5,95.4,5.4,0.693375541191777,20.43,1173,1902.42750148987,11.3262685,0.721127272727273,"1",0,12,"Ap",1.1554,"cropland","04N02060",0.824665460014006,59.1519621594672,"high","wet_8","wet_10",0.589739017570036,"Humid","direct measurement"
"42",30826,30943,33.55,-102.37,3.03319258609344,6.67942531256855,10.03,9.71261789866199,29.8,59.6,7.9,0.0721976443778016,13.77,2299,599.647497621365,14.8679803,0.197031818181818,"0",0,15,"A1",0.2096,"cropland","04N02339",0.687705969931001,49.2946671674081,"high","dry_5","dry_5",-0.801581231629741,"Arid","direct measurement"
"43",31105,31224,45.84,-86.39,12.5282776349614,14.9764612984301,45.2883014869283,27.5047389333915,3.2,19.6,5.3,0.0508574180734856,8.77,888,992.44999838993,5.841022025,0.794809090909091,"0",0,3,"AE",0.8732,"forest","04N02880",0.5445047609686,34.6054659514929,"low","wet_8","mid_5_10",-1.0792844977711,"Sub-humid","direct measurement"
"44",31216,31335,34.78,-90.81,9.97800586510263,14.2940833061801,36.4899200548751,24.2720891712827,15.6,93.9,6,0.260324527512186,10.17,1510,1798.63249261677,16.2428575,0.400752380952381,"1",0,8,"Ap",0.872,"cropland","04N04726",0.588910299616565,60.5663006008861,"high","wet_8","mid_5_10",-0.650874546978627,"Sub-humid","direct measurement"
"45",32201,32320,35.59,-79.07,2.22868060601168,6.39427356637335,12.64,8.62295417238503,12.1,77.3,4.9,0.103445615982242,4.68,1423,1452.36749922717,15.4426405,0.811195454545454,"1",0,18,"Ap",0.8141,"cropland","04N04758",0.741540942760775,10.6299340363252,"low","wet_8","mid_5_10",-1.18574649756724,"Sub-humid","direct measurement"
"46",31812,31931,34.05,-93.75,5.01959841288926,9.97394893992225,20.6881600045915,14.9935473528115,7.5,62.4,5.8,0.0787705412115194,4.62,1464,1832.95000326633,16.2521945,0.698047619047619,"1",0,8,"Ap",0.9475,"cropland","04N06512",0.665216089643522,21.4792615054944,"low","wet_8","mid_5_10",-1.23115725032512,"Humid","direct measurement"
"47",NA,32562,47.3673888888888,-124.301527777778,18.1539041870992,55.8728781591852,98.97,74.0267823462844,12.1,64.7,4.1,0.205315475567647,2,806,3850.28500073031,9.7541373,1.06714545454545,"0",3,15,"A1",3.7517,"forest","05N00927",0.754765726515325,69.3689712409596,"high","wet_8","wet_10",-1.13934501212298,"Humid","direct measurement"
"48",32217,32336,40.26,-75.95,2.08257556352459,7.51014344262295,16.4061734066727,9.59271900614754,14.3,56.6,4.2,0.246078057557494,0.19,1192,1569.73499884829,10.298219,0.854490909090909,"0",5,20,"A",0.9631,"forest","05N01413",0.782900389119085,11.2262388096711,"low","wet_8","mid_5_10",-1.15632049416833,"Humid","direct measurement"
"49",34067,34265,42.93,-92.57,3.07256238125396,14.161519949335,21.9103314305262,17.234082330589,22.3,60.7,7.2,0.134571215067383,16.53,1122,1237.36749818921,8.1944413,0.472590909090909,"0",0,5,NA,0.7881,"cropland","05N01479",0.821715927641797,36.4672320162506,"low","mid_5_8","mid_5_10",-0.5611068741228,"Sub-humid","direct measurement"
"50",31265,31384,42.67,-92.53,2.14844631807983,19.5929965322635,27.3195123161292,21.7414428503434,19.5,71.7,5.9,0.251997532274082,15.57,1143,1188.89249844104,8.42570685,0.49105,"1",0,20,"Ap",0.7602,"cropland","05N01534",0.901181980751296,44.2754156406545,"high","mid_5_8","mid_5_10",-0.405018819819926,"Sub-humid","direct measurement"
"51",32940,33082,34.77,-86.73,1.8087718605661,10.043451370521,13.6909867369157,11.8522232310871,11.2,95.8,4.6,0.122949483100369,6.06,1430,1888.45999479201,15.087748,0.622095238095238,"1",0,13,"Ap",1.012,"cropland","05N01669",0.847389656328621,19.0521040916127,"low","wet_8","wet_10",-1.08564108737234,"Humid","direct measurement"
"52",32234,32353,43.83,-75.54,3.15653774374155,23.2246605315657,34.806495543083,26.3811982753073,16.5,60.1,6.2,0.341824498966318,15.52,925,1579.93750168383,5.91596181,0.706818181818182,"1",0,23,"Ap",1.2307,"cropland","05N02531",0.880348962514866,37.3238818042933,"low","wet_8","wet_10",-0.252640108550952,"Humid","direct measurement"
"53",32327,32448,20.96,-156.63,3.72143108352382,39.7837717866701,48.33,43.505202870194,54.4,97.4,5.3,0.812805738317831,1.68,1794,1060.96999773383,21.6245815,2.25788636363636,"0",0,25,"A",0.7632,"forest","05N02929",0.914460091253283,19.2681100213246,"low","mid_5_8","mid_5_10",-0.10794960370523,"Sub-humid","direct measurement"
"54",32704,32846,47.26,-117.74,1.32175531704226,13.6592736345994,15.57,14.9810289516417,13.1,85.6,5.9,0.202391607054015,11.7,1277,661.494998276234,8.09676965,0.323004545454545,"1",0,15,"Ap",0.3147,"cropland","05N03225",0.911771392919081,46.3802418958524,"high","dry_5","dry_5",-0.676978737434708,"Arid","direct measurement"
"55",33140,33286,36.47,-88.21,3.07925440711568,11.4805095643787,24.4939798278937,14.5597639714944,2.7,12.2,4.5,0.0461959820027205,1.95,1370,1817.18500371277,14.0577203,0.556557142857143,"0",0,15,"A",0.9828,"forest","05N03268",0.788509318341674,26.160411663662,"low","wet_8","mid_5_10",-1.41594580958104,"Humid","direct measurement"
"56",32133,32252,39.71,-74.51,1.06433571042537,3.53895838551072,5.60988947522432,4.60329409593609,1.1,4.3,4.3,0.0213367328699106,0,1232,1398.5450045839,12.0260192,0.962845454545455,"1",0,23,"Ap",0.9113,"cropland","05N03318",0.768788244191264,4.78092727571658,"low","wet_8","mid_5_10",-1.55274555084532,"Humid","direct measurement"
"57",32256,32375,44.52,-96.56,1.30851104220718,29.1463646143137,33.9652126998359,30.4548756565209,32.8,86.1,5.9,0.248733694141013,23.88,1148,848.032501906157,6.386657535,0.553859090909091,"1",0,25,"Ap",0.5362,"cropland","05N03909",0.957034431630424,54.9866855241701,"high","mid_5_8","mid_5_10",-0.0102169749274292,"Sub-humid","direct measurement"
"58",32330,32451,39.3,-106.11,20.2306395414185,28.729094076655,62.4523851740047,48.9597336180735,19.7,57.1,5.7,0.609648500103238,20.39,1158,789.952502459288,-0.54205775,0.286454545454545,"0",3,20,"A1",0.4935,"grassland","06N00207",0.586790244831922,170.916239225265,"high","dry_5","dry_5",0.44353483086168,"Arid","direct measurement"
"59",32193,32312,42.47,-121.55,39.7040743170066,46.821376817121,88.84,86.5254511341276,48.4,93.9,6.3,0.208339347779827,42.35,1424,615.122499793768,7.631189065,0.420254545454545,"0",0,13,"A1",0.2857,"grassland","06N00428",0.541128375563633,205.88819816462,"high","dry_5","dry_5",0.810172534659055,"Arid","direct measurement"
"60",32341,32465,46.93,-103.08,1.97070682535827,20.6731012617772,30.7872927779338,22.6438080871355,27.4,69.6,6,0.197277181005328,16.91,1356,512.617500439286,6.116660565,0.377822727272727,"1",5,17,"Ap",0.2948,"cropland","06N01519",0.912969284239877,59.9323610058807,"high","dry_5","dry_5",-0.434742524320439,"Arid","direct measurement"
"61",33567,33763,25.97,-81.37,19.464208385703,59.2433697231826,95.8121940957961,78.7075781088856,19,46.2,7.4,0.227863610480604,177.91,1814,1735.65999810025,23.606702,0.785122727272727,"0",0,16,"A",0.7181,"grassland","06N02912",0.752702232067466,100.248757773567,"high","mid_5_8","mid_5_10",7.37591646040585,"Sub-humid","direct measurement"
"62",33408,33555,34.09,-103.8,1.84231755298896,3.92085290011423,7.64313785305165,5.76317045310318,2.9,10.6,7.1,0.0703484639459909,4.22,2300,497.825000315905,14.0751042,0.189740909090909,"0",0,10,"A1",0.1743,"grassland","06N02963",0.680329157712668,30.3738950167142,"low","dry_5","dry_5",-1.26494442120542,"Arid","direct measurement"
"63",33009,33155,32.43,-85.74,0.764550974582464,2.7160357679072,4.202,3.48058674248967,3.2,14.2,5.5,0.0449369720110321,0.2,1549,1721.83500143141,17.296304,0.76022380952381,"1",0,15,"Ap",0.911,"cropland","06N03251",0.780338479932386,4.57837113082507,"low","wet_8","mid_5_10",-1.50244088697452,"Humid","direct measurement"
"64",33601,33797,36.07,-80.54,2.30069559322034,9.43661016949153,17.4561003411228,11.7373057627119,20.7,59.9,4.9,0.177903535253227,0.77,1335,1330.11500001699,14.5193238,0.522,"1",0,10,"Ap1",0.8603,"cropland","06N04670",0.803984352139024,22.4852600818235,"low","wet_8","mid_5_10",-1.24584954763073,"Sub-humid","direct measurement"
"65",33602,33798,40.09,-118.49,11.9705775941674,28.3819143731819,42.7015078493414,40.3524919673493,53.9,91.3,7.3,0.251348692882359,89.67,1909,246.447499992326,11.1681696,0.343181818181818,"0",0,8,"A1",0.0769,"grassland","07N00051",0.703349731068573,117.58342030221,"high","dry_5","dry_5",3.16444896613058,"Arid","direct measurement"
"66",33636,33832,43.39,-86.29,12.5639228072879,17.3276581538975,51.676179094834,29.8915809611854,2.1,6.8,4.5,0.0851771559479682,0.18,1055,1184.64499925077,8.13316415,0.828359090909091,"0",2,5,"A/E",0.7907,"forest","07N01938",0.579683562953653,36.0852935511102,"low","mid_5_8","mid_5_10",-1.43406353620792,"Sub-humid","direct measurement"
"67",34368,34582,34.02,-103.43,6.52287635538008,14.1571981955921,22.4480683946316,20.6800745509722,51.4,76.5,7.9,0.265413987011554,71.3,2316,516.635000689887,14.304745,0.197281818181818,"0",0,9,"A",0.1804,"grassland","07N03135",0.684581584108776,104.825040348691,"high","dry_5","dry_5",2.30350837027813,"Arid","direct measurement"
"68",33883,34080,39.33,-83.96,2.42200897810955,12.9854988399072,17.4315166258727,15.4075078180167,32.1,90.7,6.9,0.426901234104805,19.01,1186,1430.98499976844,10.97377225,0.496868181818182,"1",0,10,"Ap1",0.8967,"cropland","07N03330",0.842803326357727,31.0092462786333,"low","wet_8","mid_5_10",0.0621316951146033,"Sub-humid","direct measurement"
"69",34161,34375,61.19,-145.64,4.40967417133191,3.19244968920751,9.15207251383497,7.60212386053943,1.9,27.6,5.6,0.0981059324292576,1.67,475,1276.64500167966,-1.19063305,0.137718181818182,"0",4,11,"AC",1.7073,"grassland","08N00520",0.419941814652437,55.2005825242152,"high","wet_8","wet_10",-1.33998772447697,"Humid","direct measurement"
"70",34628,34842,43.77,-75.71,10.6131784024492,48.3384915112719,58.15,58.9516699137211,11.2,80.8,5.3,0.985051462471861,7.13,864,1921.28000025451,5.195328915,0.941595454545455,"1",0,15,"Ap",1.457,"cropland","08N01735",0.819968146483685,62.6082779277853,"high","wet_8","wet_10",0.451474686054523,"Humid","direct measurement"
"71",34567,34781,44,-118.83,5.33226118969192,18.5225602273461,24.6,23.854821417038,26.6,65.7,5.9,0.32833623957693,23.69,1276,764.370001107454,3.8595532,0.508018181818182,"0",8,28,"A",0.2937,"forest","08N02251",0.776470295188066,46.9566292522491,"high","dry_5","dry_5",0.117797174138037,"Arid","direct measurement"
"72",34688,34902,46.68,-94,5.66411777659754,14.7556511263391,33.0876442638569,20.4197689029366,4,18.7,5.2,0.152122734915001,5,968,889.149999253452,5.0605672,0.578681818181818,"0",0,15,"A",0.7401,"forest","08N02279",0.722615970654645,35.2866951429272,"low","mid_5_8","mid_5_10",-1.08644753601371,"Sub-humid","direct measurement"
"73",34868,35088,39.08,-118.69,0.783018930149527,1.53463554365816,1.10587002706798,2.31765447380769,17.5,39.1,8.8,0.103395954414715,48.98,2028,214.0325002186,10.93787375,0.07185,"0",0,5,"A",0.0626,"other","08N03180",0.662150273477521,32.2568472346234,"low","dry_5","dry_5",0.948809671325349,"Arid","direct measurement"
"74",34948,35168,29.93,-96.75,4.56478373568615,23.2470739578164,23.9561448232338,27.8118576935025,28.8,48.1,7.8,0.1051757577672,61.09,1748,1060.64249817282,20.1242385,0.614277272727273,"1",0,20,"Ap",0.5775,"cropland","08N04384",0.835869153869841,45.2757393579339,"high","mid_5_8","mid_5_10",1.53540958410023,"Sub-humid","direct measurement"
"75",38942,39559,46.81,-116.59,16.8044086477321,25.2619532191037,50.9957090086806,42.0663618668358,16.9,85.6,5.9,0.399840669767076,12.49,1171,1121.66749758273,7.48730695,0.423868181818182,"0",3,8,"A1",0.6539,"cropland","09N00544",0.60052621852758,99.2439717612022,"high","mid_5_8","mid_5_10",-0.298671528634839,"Sub-humid","direct measurement"
"76",38901,39518,45.5,-110.96,3.48905012314451,8.25014977035213,16.980648862119,11.7391998934966,22,66,5.6,0.586467869910626,6.6,1181,1145.51250013709,2.2762985,0.527259090909091,"0",5,21,"A",0.496,"forest","09N01385",0.702786377708978,22.2645756060007,"low","dry_5","dry_5",-0.260895107930134,"Arid","direct measurement"
"77",38820,39435,39.93,-97.84,2.43307077216852,7.87927490684383,12.5125204697029,10.3123456790123,12.6,63.1,4.9,0.0515596714090476,7.83,1546,942.812499456108,11.2333645,0.40567619047619,"1",0,14,"Ap1",0.4673,"cropland","09N01404",0.764062333837364,25.4201403018193,"low","dry_5","dry_5",-1.12336927028143,"Arid","direct measurement"
"78",38793,39408,44.97,-72.97,3.02729646655605,15.4047683812529,21.9161884837928,18.4320648478089,16.3,72.8,5.4,0.297541265596272,8.44,927,1451.04499860294,6.5598054,0.616886363636364,"1",0,20,"Ap",1.0913,"cropland","09N01794",0.835759233078224,29.8791899680799,"low","wet_8","wet_10",-0.670105272063583,"Humid","direct measurement"
